Gender,family_history,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,Obesity,Age,Weight,Height
Female,sim,sim,3.0,3.0,Quase sempre,não,2.84837,não,1.206059,0.766668,Quase sempre,Transporte público,Obesidade III,22,133,1.76
Female,sim,sim,3.0,3.0,Quase sempre,não,2.835622,não,1.419473,0.816986,Quase sempre,Transporte público,Obesidade III,19,133,1.76
Female,sim,sim,3.0,3.0,Quase sempre,não,1.050564,não,0.026033,0.539074,Quase sempre,Transporte público,Obesidade III,25,102,1.61
Female,sim,sim,3.0,3.0,Quase sempre,não,1.068493,não,0.112122,1.0,Quase sempre,Transporte público,Obesidade III,25,102,1.66
Female,sim,sim,3.0,3.0,Quase sempre,não,2.613928,não,0.0,0.553093,Quase sempre,Transporte público,Obesidade III,26,104,1.6
Female,sim,sim,3.0,3.0,Quase sempre,não,1.239833,não,0.162279,0.619235,Quase sempre,Transporte público,Obesidade III,25,104,1.63
Female,sim,sim,3.0,3.0,Quase sempre,não,2.861533,não,1.70464,0.655571,Quase sempre,Transporte público,Obesidade III,18,137,1.77
Female,sim,sim,3.0,3.0,Quase sempre,não,2.832659,não,1.505775,0.923005,Quase sempre,Transporte público,Obesidade III,21,137,1.79
Female,sim,sim,3.0,3.0,Quase sempre,não,2.418488,não,1.99507,0.893514,Quase sempre,Transporte público,Obesidade III,18,141,1.8
Female,sim,sim,3.0,3.0,Quase sempre,não,2.304716,não,0.82666,0.914492,Quase sempre,Transporte público,Obesidade III,20,151,1.79
Female,sim,sim,3.0,3.0,Quase sempre,não,2.763005,não,0.0,0.101867,Quase sempre,Transporte público,Obesidade III,26,111,1.64
Female,sim,sim,3.0,3.0,Quase sempre,não,2.652616,não,0.0,0.250502,Quase sempre,Transporte público,Obesidade III,26,111,1.64
Female,sim,sim,3.0,3.0,Quase sempre,não,2.553198,não,0.0,0.393838,Quase sempre,Transporte público,Obesidade III,26,105,1.62
Female,sim,sim,3.0,3.0,Quase sempre,não,2.180566,não,0.0,0.519905,Quase sempre,Transporte público,Obesidade III,26,105,1.61
Female,sim,sim,3.0,3.0,Quase sempre,não,2.20979,não,0.114698,0.604422,Quase sempre,Transporte público,Obesidade III,25,104,1.63
Female,sim,sim,3.0,3.0,Quase sempre,não,1.444379,não,0.224482,0.912187,Quase sempre,Transporte público,Obesidade III,25,104,1.68
Female,sim,sim,3.0,3.0,Quase sempre,não,1.604075,não,0.029728,0.200122,Quase sempre,Transporte público,Obesidade III,25,110,1.66
Female,sim,sim,3.0,3.0,Quase sempre,não,1.528258,não,0.01586,0.436068,Quase sempre,Transporte público,Obesidade III,25,110,1.66
Female,sim,sim,3.0,3.0,Quase sempre,não,1.228838,não,0.792553,0.639561,Quase sempre,Transporte público,Obesidade III,19,124,1.67
Female,sim,sim,3.0,3.0,Quase sempre,não,1.615548,não,1.376534,0.926052,Quase sempre,Transporte público,Obesidade III,21,121,1.71
Female,sim,sim,3.0,3.0,Quase sempre,não,1.94595,não,1.493018,0.906611,Quase sempre,Transporte público,Obesidade III,21,133,1.75
Female,sim,sim,3.0,3.0,Quase sempre,não,1.709556,não,1.592494,0.925843,Quase sempre,Transporte público,Obesidade III,21,131,1.71
Female,sim,sim,3.0,3.0,Quase sempre,não,2.507461,não,0.0,0.368472,Quase sempre,Transporte público,Obesidade III,26,110,1.62
Female,sim,sim,3.0,3.0,Quase sempre,não,2.644135,não,0.0,0.357581,Quase sempre,Transporte público,Obesidade III,26,110,1.64
Female,sim,sim,3.0,3.0,Quase sempre,não,2.605685,não,0.0,0.199227,Quase sempre,Transporte público,Obesidade III,26,111,1.62
Female,sim,sim,3.0,3.0,Quase sempre,não,2.217348,não,0.001015,0.481031,Quase sempre,Transporte público,Obesidade III,25,109,1.62
Female,sim,sim,3.0,3.0,Quase sempre,não,1.657541,não,1.672639,0.629285,Quase sempre,Transporte público,Obesidade III,21,132,1.74
Female,sim,sim,3.0,3.0,Quase sempre,não,1.817899,não,1.577824,0.930836,Quase sempre,Transporte público,Obesidade III,21,132,1.73
Female,sim,sim,3.0,3.0,Quase sempre,não,2.509535,não,0.334264,0.668172,Quase sempre,Transporte público,Obesidade III,23,114,1.69
Female,sim,sim,3.0,3.0,Quase sempre,não,2.578038,não,0.165422,0.463196,Quase sempre,Transporte público,Obesidade III,24,113,1.64
Female,sim,sim,3.0,3.0,Quase sempre,não,2.501638,não,1.546179,0.66488,Quase sempre,Transporte público,Obesidade III,18,128,1.75
Female,sim,sim,3.0,3.0,Quase sempre,não,2.250711,não,0.64235,0.685129,Quase sempre,Transporte público,Obesidade III,19,129,1.75
Female,sim,sim,3.0,3.0,Quase sempre,não,2.36651,não,1.247505,0.723366,Quase sempre,Transporte público,Obesidade III,21,144,1.75
Female,sim,sim,3.0,3.0,Quase sempre,não,2.309409,não,1.68291,0.70558,Quase sempre,Transporte público,Obesidade III,21,149,1.75
Female,sim,sim,3.0,3.0,Quase sempre,não,2.436261,não,1.464674,0.87092,Quase sempre,Transporte público,Obesidade III,19,132,1.74
Female,sim,sim,3.0,3.0,Quase sempre,não,2.833566,não,1.413239,0.862724,Quase sempre,Transporte público,Obesidade III,21,133,1.75
Female,sim,sim,3.0,3.0,Quase sempre,não,2.724099,não,0.336795,0.153462,Quase sempre,Transporte público,Obesidade III,24,112,1.69
Female,sim,sim,3.0,3.0,Quase sempre,não,2.989389,não,0.36009,0.169016,Quase sempre,Transporte público,Obesidade III,25,112,1.67
Female,sim,sim,3.0,3.0,Quase sempre,não,2.55975,não,0.0,0.237307,Quase sempre,Transporte público,Obesidade III,26,111,1.63
Female,sim,sim,3.0,3.0,Quase sempre,não,2.635454,não,0.0,0.088309,Quase sempre,Transporte público,Obesidade III,26,111,1.64
Female,sim,sim,3.0,3.0,Quase sempre,não,2.625537,não,0.0,0.162494,Quase sempre,Transporte público,Obesidade III,26,111,1.64
Female,sim,sim,3.0,3.0,Quase sempre,não,2.884077,não,0.0,0.096576,Quase sempre,Transporte público,Obesidade III,26,111,1.65
Female,sim,sim,3.0,3.0,Quase sempre,não,1.919473,não,0.027101,0.546137,Quase sempre,Transporte público,Obesidade III,25,105,1.6
Female,sim,sim,3.0,3.0,Quase sempre,não,2.310076,não,0.07115,0.733085,Quase sempre,Transporte público,Obesidade III,25,105,1.64
Female,sim,sim,3.0,3.0,Quase sempre,não,2.686824,não,0.0,0.540812,Quase sempre,Transporte público,Obesidade III,26,106,1.63
Female,sim,sim,3.0,3.0,Quase sempre,não,1.6213,não,0.090917,0.438216,Quase sempre,Transporte público,Obesidade III,25,108,1.63
Female,sim,sim,3.0,3.0,Quase sempre,não,1.517215,não,1.486289,0.937492,Quase sempre,Transporte público,Obesidade III,21,133,1.72
Female,sim,sim,3.0,3.0,Quase sempre,não,1.796956,não,1.684582,0.887388,Quase sempre,Transporte público,Obesidade III,20,131,1.71
Female,sim,sim,3.0,3.0,Quase sempre,não,2.085553,não,1.271651,0.587932,Quase sempre,Transporte público,Obesidade III,22,132,1.72
Female,sim,sim,3.0,3.0,Quase sempre,não,2.837797,não,1.343875,0.803156,Quase sempre,Transporte público,Obesidade III,23,133,1.74
Female,sim,sim,3.0,3.0,Quase sempre,não,1.000544,não,0.001297,1.0,Quase sempre,Transporte público,Obesidade III,25,102,1.57
Female,sim,sim,3.0,3.0,Quase sempre,não,1.005864,não,0.02006,0.695838,Quase sempre,Transporte público,Obesidade III,25,102,1.58
Female,sim,sim,3.0,3.0,Quase sempre,não,2.319559,não,1.97073,0.768375,Quase sempre,Transporte público,Obesidade III,20,154,1.78
Female,sim,sim,3.0,3.0,Quase sempre,não,2.069257,não,1.986646,0.947091,Quase sempre,Transporte público,Obesidade III,19,160,1.79
Female,sim,sim,3.0,3.0,Quase sempre,não,2.956548,não,0.0,0.010056,Quase sempre,Transporte público,Obesidade III,26,111,1.66
Female,sim,sim,3.0,3.0,Quase sempre,não,2.777557,não,0.0,0.051858,Quase sempre,Transporte público,Obesidade III,26,111,1.66
Female,sim,sim,3.0,3.0,Quase sempre,não,1.295436,não,0.282063,0.929356,Quase sempre,Transporte público,Obesidade III,25,104,1.68
Female,sim,sim,3.0,3.0,Quase sempre,não,1.241378,não,0.259427,0.852362,Quase sempre,Transporte público,Obesidade III,25,104,1.68
Female,sim,sim,3.0,3.0,Quase sempre,não,1.313834,não,0.912334,0.707494,Quase sempre,Transporte público,Obesidade III,19,127,1.72
Female,sim,sim,3.0,3.0,Quase sempre,não,1.124366,não,0.877067,0.552006,Quase sempre,Transporte público,Obesidade III,20,125,1.68
Female,sim,sim,3.0,3.0,Quase sempre,não,2.673754,não,0.0,0.33929,Quase sempre,Transporte público,Obesidade III,26,110,1.62
Female,sim,sim,3.0,3.0,Quase sempre,não,2.70485,não,0.0,0.243338,Quase sempre,Transporte público,Obesidade III,26,110,1.63
Female,sim,sim,3.0,3.0,Quase sempre,não,1.607531,não,1.963379,0.858392,Quase sempre,Transporte público,Obesidade III,21,136,1.75
Female,sim,sim,3.0,3.0,Quase sempre,não,2.748909,não,1.989171,0.832515,Quase sempre,Transporte público,Obesidade III,20,137,1.78
Female,sim,sim,3.0,3.0,Quase sempre,não,2.351207,não,0.246831,0.91336,Quase sempre,Transporte público,Obesidade III,21,152,1.81
Female,sim,sim,3.0,3.0,Quase sempre,não,2.404049,não,0.427905,0.639894,Quase sempre,Transporte público,Obesidade III,21,160,1.8
Female,sim,sim,3.0,3.0,Quase sempre,não,2.923792,não,1.536555,0.62535,Quase sempre,Transporte público,Obesidade III,18,133,1.75
Female,sim,sim,3.0,3.0,Quase sempre,não,2.955075,não,1.46046,0.655558,Quase sempre,Transporte público,Obesidade III,19,133,1.75
Female,sim,sim,3.0,3.0,Quase sempre,não,2.554007,não,0.0,0.252635,Quase sempre,Transporte público,Obesidade III,26,111,1.63
Female,sim,sim,3.0,3.0,Quase sempre,não,2.511399,não,0.0,0.258472,Quase sempre,Transporte público,Obesidade III,26,111,1.64
Female,sim,sim,3.0,3.0,Quase sempre,não,2.653563,não,0.0,0.55415,Quase sempre,Transporte público,Obesidade III,26,104,1.62
Female,sim,sim,3.0,3.0,Quase sempre,não,2.588107,não,0.0,0.465607,Quase sempre,Transporte público,Obesidade III,26,104,1.63
Female,sim,sim,3.0,3.0,Quase sempre,não,2.32502,não,1.441791,0.918468,Quase sempre,Transporte público,Obesidade III,21,133,1.76
Female,sim,sim,3.0,3.0,Quase sempre,não,2.836791,não,1.46782,0.890527,Quase sempre,Transporte público,Obesidade III,21,133,1.76
Female,sim,sim,3.0,3.0,Quase sempre,não,1.019684,não,0.026033,1.0,Quase sempre,Transporte público,Obesidade III,25,102,1.61
Female,sim,sim,3.0,3.0,Quase sempre,não,1.032834,não,0.04525,0.922749,Quase sempre,Transporte público,Obesidade III,25,102,1.61
Female,sim,sim,3.0,3.0,Quase sempre,não,1.653049,não,0.139159,0.711331,Quase sempre,Transporte público,Obesidade III,25,104,1.62
Female,sim,sim,3.0,3.0,Quase sempre,não,1.204055,não,0.094851,0.603736,Quase sempre,Transporte público,Obesidade III,25,104,1.64
Female,sim,sim,3.0,3.0,Quase sempre,não,2.691591,não,1.168368,0.735372,Quase sempre,Transporte público,Obesidade III,18,138,1.8
Female,sim,sim,3.0,3.0,Quase sempre,não,2.531456,não,1.980738,0.835771,Quase sempre,Transporte público,Obesidade III,21,137,1.79
Female,sim,sim,3.0,3.0,Quase sempre,não,2.226081,não,1.881761,0.933964,Quase sempre,Transporte público,Obesidade III,20,151,1.8
Female,sim,sim,3.0,3.0,Quase sempre,não,2.164718,não,1.999631,0.941336,Quase sempre,Transporte público,Obesidade III,18,152,1.81
Female,sim,sim,3.0,3.0,Quase sempre,não,2.770732,não,0.0,0.125235,Quase sempre,Transporte público,Obesidade III,26,111,1.65
Female,sim,sim,3.0,3.0,Quase sempre,não,2.814517,não,0.0,0.101598,Quase sempre,Transporte público,Obesidade III,26,111,1.65
Female,sim,sim,3.0,3.0,Quase sempre,não,1.626467,não,0.010183,0.412806,Quase sempre,Transporte público,Obesidade III,25,105,1.66
Female,sim,sim,3.0,3.0,Quase sempre,não,1.48075,não,0.098043,0.663492,Quase sempre,Transporte público,Obesidade III,25,105,1.63
Female,sim,sim,3.0,3.0,Quase sempre,não,1.526416,não,0.180158,0.747909,Quase sempre,Transporte público,Obesidade III,25,104,1.67
Female,sim,sim,3.0,3.0,Quase sempre,não,1.482002,não,0.204108,0.657221,Quase sempre,Transporte público,Obesidade III,25,104,1.64
Female,sim,sim,3.0,3.0,Quase sempre,não,1.610472,não,0.029728,0.472343,Quase sempre,Transporte público,Obesidade III,25,109,1.66
Female,sim,sim,3.0,3.0,Quase sempre,não,1.530992,não,0.01586,0.445495,Quase sempre,Transporte público,Obesidade III,25,109,1.64
Female,sim,sim,3.0,3.0,Quase sempre,não,1.484938,não,0.74225,0.604692,Quase sempre,Transporte público,Obesidade III,21,121,1.68
Female,sim,sim,3.0,3.0,Quase sempre,não,1.91039,não,0.217455,0.77582,Quase sempre,Transporte público,Obesidade III,22,120,1.66
Female,sim,sim,3.0,3.0,Quase sempre,não,1.411365,não,1.564618,0.910683,Quase sempre,Transporte público,Obesidade III,21,133,1.71
Female,sim,sim,3.0,3.0,Quase sempre,não,2.41752,não,1.556155,0.873936,Quase sempre,Transporte público,Obesidade III,21,133,1.72
Female,sim,sim,3.0,3.0,Quase sempre,não,2.688229,não,0.0,0.451377,Quase sempre,Transporte público,Obesidade III,26,109,1.62
Female,sim,sim,3.0,3.0,Quase sempre,não,2.695094,não,0.0,0.413474,Quase sempre,Transporte público,Obesidade III,26,110,1.62
Female,sim,sim,3.0,3.0,Quase sempre,não,2.618198,não,0.0,0.380695,Quase sempre,Transporte público,Obesidade III,26,110,1.62
Female,sim,sim,3.0,3.0,Quase sempre,não,2.555189,não,0.0,0.462973,Quase sempre,Transporte público,Obesidade III,26,110,1.6
Female,sim,sim,3.0,3.0,Quase sempre,não,1.419136,não,1.700889,0.930888,Quase sempre,Transporte público,Obesidade III,21,131,1.73
Female,sim,sim,3.0,3.0,Quase sempre,não,1.422483,não,1.708971,0.673009,Quase sempre,Transporte público,Obesidade III,21,131,1.73
Female,sim,sim,3.0,3.0,Quase sempre,não,2.426094,não,0.294763,0.737226,Quase sempre,Transporte público,Obesidade III,23,114,1.68
Female,sim,sim,3.0,3.0,Quase sempre,não,2.495961,não,0.189831,0.652289,Quase sempre,Transporte público,Obesidade III,23,113,1.64
Female,sim,sim,3.0,3.0,Quase sempre,não,1.797041,não,1.427413,0.966181,Quase sempre,Transporte público,Obesidade III,20,128,1.74
Female,sim,sim,3.0,3.0,Quase sempre,não,1.768111,não,0.616503,0.968151,Quase sempre,Transporte público,Obesidade III,20,128,1.74
Female,sim,sim,3.0,3.0,Quase sempre,não,2.365188,não,1.256115,0.760091,Quase sempre,Transporte público,Obesidade III,19,152,1.79
Female,sim,sim,3.0,3.0,Quase sempre,não,2.299156,não,1.699056,0.729722,Quase sempre,Transporte público,Obesidade III,20,152,1.81
Female,sim,sim,3.0,3.0,Quase sempre,não,2.684819,não,1.46525,0.804491,Quase sempre,Transporte público,Obesidade III,18,133,1.74
Female,sim,sim,3.0,3.0,Quase sempre,não,2.84174,não,1.429256,0.775378,Quase sempre,Transporte público,Obesidade III,19,133,1.75
Female,sim,sim,3.0,3.0,Quase sempre,não,2.796894,não,0.382189,0.16779,Quase sempre,Transporte público,Obesidade III,24,113,1.71
Female,sim,sim,3.0,3.0,Quase sempre,não,2.987718,não,0.387074,0.283804,Quase sempre,Transporte público,Obesidade III,25,113,1.69
Female,sim,sim,3.0,3.0,Quase sempre,não,2.675567,não,0.0,0.081929,Quase sempre,Transporte público,Obesidade III,26,111,1.64
Female,sim,sim,3.0,3.0,Quase sempre,não,2.770125,não,0.0,0.088236,Quase sempre,Transporte público,Obesidade III,26,111,1.65
Female,sim,sim,3.0,3.0,Quase sempre,não,2.621877,não,0.0,0.153669,Quase sempre,Transporte público,Obesidade III,26,111,1.64
Female,sim,sim,3.0,3.0,Quase sempre,não,2.72005,não,0.0,0.127443,Quase sempre,Transporte público,Obesidade III,26,111,1.64
Female,sim,sim,3.0,3.0,Quase sempre,não,2.436097,não,0.129178,0.683736,Quase sempre,Transporte público,Obesidade III,25,104,1.63
Female,sim,sim,3.0,3.0,Quase sempre,não,2.535629,não,0.152713,0.7702,Quase sempre,Transporte público,Obesidade III,25,104,1.65
Female,sim,sim,3.0,3.0,Quase sempre,não,2.678779,não,0.0,0.508848,Quase sempre,Transporte público,Obesidade III,26,107,1.61
Female,sim,sim,3.0,3.0,Quase sempre,não,2.569713,não,0.0,0.396972,Quase sempre,Transporte público,Obesidade III,26,106,1.63
Female,sim,sim,3.0,3.0,Quase sempre,não,1.759352,não,1.469928,0.950438,Quase sempre,Transporte público,Obesidade III,20,131,1.73
Female,sim,sim,3.0,3.0,Quase sempre,não,1.837184,não,1.525165,0.926443,Quase sempre,Transporte público,Obesidade III,20,131,1.72
Female,sim,sim,3.0,3.0,Quase sempre,não,2.856795,não,1.046463,0.586163,Quase sempre,Transporte público,Obesidade III,23,132,1.74
Female,sim,sim,3.0,3.0,Quase sempre,não,2.846259,não,1.295759,0.723154,Quase sempre,Transporte público,Obesidade III,24,133,1.74
Female,sim,sim,3.0,3.0,Quase sempre,não,1.067716,não,0.030541,1.0,Quase sempre,Transporte público,Obesidade III,25,102,1.62
Female,sim,sim,3.0,3.0,Quase sempre,não,1.029241,não,0.075776,1.0,Quase sempre,Transporte público,Obesidade III,25,102,1.64
Female,sim,sim,3.0,3.0,Quase sempre,não,1.074412,não,0.006265,0.845633,Quase sempre,Transporte público,Obesidade III,25,102,1.59
Female,sim,sim,3.0,3.0,Quase sempre,não,1.030501,não,0.06582,0.991473,Quase sempre,Transporte público,Obesidade III,25,102,1.61
Female,sim,sim,3.0,3.0,Quase sempre,não,2.699675,não,1.520818,0.76399,Quase sempre,Transporte público,Obesidade III,19,141,1.82
Female,sim,sim,3.0,3.0,Quase sempre,não,2.830247,não,1.783138,0.789064,Quase sempre,Transporte público,Obesidade III,18,140,1.81
Female,sim,sim,3.0,3.0,Quase sempre,não,2.305521,não,1.956278,0.92376,Quase sempre,Transporte público,Obesidade III,19,152,1.82
Female,sim,sim,3.0,3.0,Quase sempre,não,2.155926,não,1.999836,0.94603,Quase sempre,Transporte público,Obesidade III,18,151,1.82
Female,sim,sim,3.0,3.0,Quase sempre,não,2.784303,não,0.0,0.127775,Quase sempre,Transporte público,Obesidade III,26,111,1.66
Female,sim,sim,3.0,3.0,Quase sempre,não,2.786417,não,0.0,0.079673,Quase sempre,Transporte público,Obesidade III,26,111,1.65
Female,sim,sim,3.0,3.0,Quase sempre,não,2.707201,não,0.0,0.167272,Quase sempre,Transporte público,Obesidade III,26,111,1.62
Female,sim,sim,3.0,3.0,Quase sempre,não,2.709428,não,0.0,0.228486,Quase sempre,Transporte público,Obesidade III,26,111,1.64
Female,sim,sim,3.0,3.0,Quase sempre,não,1.525127,não,0.220825,0.896105,Quase sempre,Transporte público,Obesidade III,25,104,1.68
Female,sim,sim,3.0,3.0,Quase sempre,não,1.554925,não,0.209586,0.823069,Quase sempre,Transporte público,Obesidade III,25,104,1.67
Female,sim,sim,3.0,3.0,Quase sempre,não,1.170515,não,0.264831,0.896842,Quase sempre,Transporte público,Obesidade III,25,104,1.67
Female,sim,sim,3.0,3.0,Quase sempre,não,1.436616,não,0.167086,0.764717,Quase sempre,Transporte público,Obesidade III,25,104,1.67
Female,sim,sim,3.0,3.0,Quase sempre,não,1.242832,não,0.530925,0.575969,Quase sempre,Transporte público,Obesidade III,20,126,1.7
Female,sim,sim,3.0,3.0,Quase sempre,não,1.54249,não,0.6277,0.450479,Quase sempre,Transporte público,Obesidade III,20,125,1.73
Female,sim,sim,3.0,3.0,Quase sempre,não,1.205548,não,1.723934,0.952352,Quase sempre,Transporte público,Obesidade III,21,130,1.71
Female,sim,sim,3.0,3.0,Quase sempre,não,1.301657,não,1.718543,0.947884,Quase sempre,Transporte público,Obesidade III,21,130,1.72
Female,sim,sim,3.0,3.0,Quase sempre,não,2.704315,não,0.0,0.322666,Quase sempre,Transporte público,Obesidade III,26,111,1.62
Female,sim,sim,3.0,3.0,Quase sempre,não,2.639816,não,0.0,0.452236,Quase sempre,Transporte público,Obesidade III,26,110,1.59
Female,sim,sim,3.0,3.0,Quase sempre,não,2.708927,não,0.0,0.278962,Quase sempre,Transporte público,Obesidade III,26,110,1.63
Female,sim,sim,3.0,3.0,Quase sempre,não,2.704827,não,0.0,0.269577,Quase sempre,Transporte público,Obesidade III,26,110,1.62
Female,sim,sim,3.0,3.0,Quase sempre,não,1.3954,não,1.931173,0.878258,Quase sempre,Transporte público,Obesidade III,21,134,1.73
Female,sim,sim,3.0,3.0,Quase sempre,não,2.611654,não,1.618512,0.868788,Quase sempre,Transporte público,Obesidade III,21,135,1.74
Female,sim,sim,3.0,3.0,Quase sempre,não,2.868167,não,1.48372,0.83509,Quase sempre,Transporte público,Obesidade III,21,133,1.75
Female,sim,sim,3.0,3.0,Quase sempre,não,2.247979,não,1.609938,0.849236,Quase sempre,Transporte público,Obesidade III,21,133,1.75
Female,sim,sim,3.0,3.0,Quase sempre,não,2.702789,não,1.606109,0.731213,Quase sempre,Transporte público,Obesidade III,20,137,1.78
Female,sim,sim,3.0,3.0,Quase sempre,não,1.663213,não,1.094035,0.786665,Quase sempre,Transporte público,Obesidade III,21,135,1.74
